declare time, millis	run time, millis	fact name	fact params	curator type
0.6060000000000001	5.1669	Call	{"0": "security"}	SecurityCurator
0.431399999996529	13.44050000000152	Call	{"0": "security"}	SecurityCurator
1.4721000000008644	62.62320000000443	Fire	{"0": true}	SecurityCurator
1.2408000000050379	30.51179999999931	Fire	{"0": false}	SecurityCurator
0.5146000000024742	7.645400000001246	Call	{"0": "security"}	SecurityCurator
1.0624000000234446	4.156299999976909	Call	{"0": "security"}	SecurityCurator
0.4480999999998403	2.8924000000074557	Call	{"0": "security"}	SecurityCurator
1.2613999999757652	12.64090000000806	Call	{"0": "security"}	SecurityCurator
0.5850999999665873	80.58799999997746	Fire	{"0": true}	SecurityCurator
0.5257999999912499	4.535999999973228	Call	{"0": "security"}	SecurityCurator
0.945599999965907	11.686399999973673	Call	{"0": "repairer", "id": 481, "target": "energy_supply"}	SecurityCurator
0.6103000000052816	31.928800000002866	Fire	{"0": false}	SecurityCurator
0.4794999999830907	13.508800000010979	Call	{"0": "repairer", "id": 481, "target": "energy_supply"}	SecurityCurator
0.5212000000369699	3.2353000000284737	Call	{"0": "security"}	SecurityCurator
0.5663000000026841	4.664800000000469	Call	{"0": "security"}	SecurityCurator
0.4450000000133514	3.0594999999493666	Call	{"0": "security"}	SecurityCurator
0.5515999999943233	8.004599999992479	Call	{"0": "security"}	SecurityCurator
0.47979999999370193	4.842899999971451	Call	{"0": "security"}	SecurityCurator
0.8440999999947962	5.665399999998044	Call	{"0": "security"}	SecurityCurator
0.605800000016643	9.559599999988677	Call	{"0": "security"}	SecurityCurator
1.2271999999597938	112.05809999995608	Fire	{"0": true}	SecurityCurator
0.6008999999949083	4.440999999985706	Call	{"0": "security"}	SecurityCurator
0.614300000052026	4.487299999993866	Call	{"0": "repairer", "id": 481, "target": "energy_supply"}	SecurityCurator
0.7651000000237218	61.56140000001642	Fire	{"0": false}	SecurityCurator
0.5016000000068743	5.041000000005624	Call	{"0": "security"}	SecurityCurator
0.6382999999914318	4.470800000035524	Call	{"0": "security"}	SecurityCurator
0.5225999999538544	8.44609999990098	Call	{"0": "security"}	SecurityCurator
1.358100000061313	32.05820000005133	Fire	{"0": true}	SecurityCurator
1.5872000000172193	11.50140000004285	Call	{"0": "repairer", "id": 481, "target": "energy_supply"}	SecurityCurator
1.5065000000049622	74.72800000005009	Fire	{"0": false}	SecurityCurator
0.6079999999428765	5.342499999983374	Call	{"0": "security"}	SecurityCurator
0.5654999999933352	40.847999999982676	Fire	{"0": true}	SecurityCurator
2.2864000000026863	66.71170000004167	Fire	{"0": false}	SecurityCurator
0.8252000000084081	44.961800000010044	Fire	{"0": true}	SecurityCurator
0.6848000000445609	4.548399999976027	Call	{"0": "repairer", "id": 481, "target": "energy_supply"}	SecurityCurator
0.6315000000540749	66.73449999993863	Fire	{"0": false}	SecurityCurator
0.5399000000352316	14.102500000035434	Call	{"0": "repairer", "id": 481, "target": "energy_supply"}	SecurityCurator
0.5947000000787739	41.53850000000148	Fire	{"0": true}	SecurityCurator
0.7461000000148488	31.774100000120598	Fire	{"0": false}	SecurityCurator
0.5171999998765386	23.380900000120164	Call	{"0": "repairer", "id": 481, "target": "energy_supply"}	SecurityCurator
0.5370000001221342	4.369799999949464	Call	{"0": "security"}	SecurityCurator
0.642799999923227	5.152899999984584	Call	{"0": "security"}	SecurityCurator
0.593699999853925	3.869399999985035	Call	{"0": "security"}	SecurityCurator
1.0240999999950873	68.0534999999054	Fire	{"0": true}	SecurityCurator
0.6203999998888321	16.85270000007222	Call	{"0": "repairer", "id": 481, "target": "energy_supply"}	SecurityCurator
0.6206999998994434	50.856399999929636	Fire	{"0": false}	SecurityCurator
0.7831999998870742	9.913399999959438	Call	{"0": "repairer", "id": 481, "target": "energy_supply"}	SecurityCurator
2.2868999999445805	13.950300000033167	Call	{"0": "security"}	SecurityCurator
0.7894999998825369	42.36359999981687	Fire	{"0": true}	SecurityCurator
0.6140000000414148	5.550900000116599	Call	{"0": "repairer", "id": 481, "target": "energy_supply"}	SecurityCurator
0.6472000000030675	43.02179999990585	Fire	{"0": false}	SecurityCurator
0.8525999999164924	11.208599999918079	Call	{"0": "repairer", "id": 481, "target": "energy_supply"}	SecurityCurator
0.42940000003000023	4.569899999978588	Call	{"0": "security"}	SecurityCurator
0.6482000001142296	43.02559999996447	Fire	{"0": true}	SecurityCurator
0.6845999998859043	4.9449999999069405	Call	{"0": "repairer", "id": 481, "target": "energy_supply"}	SecurityCurator
1.175699999976132	51.33690000002389	Fire	{"0": false}	SecurityCurator
0.7060000000365108	14.816800000062358	Call	{"0": "repairer", "id": 481, "target": "energy_supply"}	SecurityCurator
0.8481999998366518	46.54870000013034	Fire	{"0": true}	SecurityCurator
0.6605999999464984	3.911500000185697	Call	{"0": "repairer", "id": 481, "target": "energy_supply"}	SecurityCurator
0.7387000000562693	48.8961000000927	Fire	{"0": false}	SecurityCurator
0.680600000123377	12.391600000000835	Call	{"0": "repairer", "id": 481, "target": "energy_supply"}	SecurityCurator
0.5783999999948719	4.821400000082576	Call	{"0": "security"}	SecurityCurator
0.5646000001888751	40.503599999965445	Fire	{"0": true}	SecurityCurator
0.5667999998877349	7.1259999999711	Call	{"0": "repairer", "id": 481, "target": "energy_supply"}	SecurityCurator
0.9867999999642052	48.805800000081945	Fire	{"0": false}	SecurityCurator
0.6106999999246909	10.632400000076814	Call	{"0": "repairer", "id": 481, "target": "energy_supply"}	SecurityCurator
0.5585000001246954	9.857800000190764	Call	{"0": "security"}	SecurityCurator
