declare time, millis	run time, millis	fact name	fact params	curator type
1.4881	17.138199999999998	Motion	{"0": true}	ResourceManagementCurator
0.5314999999992409	1.5291000000008381	Motion	{"0": true}	ResourceManagementCurator
1.2385000000030288	2.7582999999999913	Motion	{"0": true}	ResourceManagementCurator
1.0991999999987456	13.333899999999232	Motion	{"0": false}	ResourceManagementCurator
1.9786000000010517	18.472700000003783	Motion	{"0": true}	ResourceManagementCurator
3.6871000000076037	18.356400000001827	Motion	{"0": false}	ResourceManagementCurator
1.3546999999931586	3.3123000000045977	Motion	{"0": false}	ResourceManagementCurator
0.8214000000066335	2.0299999999906504	Motion	{"0": false}	ResourceManagementCurator
2.134200000000419	21.974900000003572	Motion	{"0": true}	ResourceManagementCurator
0.4600999999979649	43.38970000000586	BrokenEnergySupply	{}	ResourceManagementCurator
0.5240000000128475	1.3638000000071315	Motion	{"0": true}	ResourceManagementCurator
0.9046000000125787	13.350000000002638	Fire	{"0": true, "fromCurator": true}	ResourceManagementCurator
1.4682999999990898	6.575800000007348	Motion	{"0": true}	ResourceManagementCurator
1.4295999999944797	4.759000000007063	Motion	{"0": true}	ResourceManagementCurator
1.5063999999824773	3.905300000013767	Motion	{"0": true}	ResourceManagementCurator
0.8266000000105578	4.5785000000080345	Motion	{"0": false}	ResourceManagementCurator
1.6376000000093427	2.963300000004665	Motion	{"0": true}	ResourceManagementCurator
0.3738000000055308	26.020799999997735	BrokenEnergySupply	{}	ResourceManagementCurator
0.8994999999742959	16.05670000000714	Fire	{"0": false, "fromCurator": true}	ResourceManagementCurator
0.6287999999869953	1.1920000000031905	Motion	{"0": false}	ResourceManagementCurator
1.5523000000143838	3.621399999985897	Motion	{"0": false}	ResourceManagementCurator
0.46759999997902923	4.190300000004754	Motion	{"0": false}	ResourceManagementCurator
0.3462999999896965	11.881999999985737	RepairedEnergySupply	{}	ResourceManagementCurator
2.861300000006395	5.460400000004029	Motion	{"0": false}	ResourceManagementCurator
1.6464000000269152	3.942299999948773	Motion	{"0": false}	ResourceManagementCurator
1.2318999999934022	18.39999999998554	RepairedEnergySupply	{}	ResourceManagementCurator
1.6588000000297143	3.4663999999793305	Motion	{"0": false}	ResourceManagementCurator
1.264200000036908	25.257699999997385	BrokenEnergySupply	{}	ResourceManagementCurator
0.40729999994937316	1.0272999999756394	Motion	{"0": true}	ResourceManagementCurator
0.8955000000128166	11.891100000013921	Fire	{"0": true, "fromCurator": true}	ResourceManagementCurator
1.4001999999777581	4.613500000004933	Motion	{"0": true}	ResourceManagementCurator
0.557899999989786	1.455399999997553	Motion	{"0": false}	ResourceManagementCurator
0.8669999999710853	2.161199999989094	Motion	{"0": true}	ResourceManagementCurator
0.7781999999565414	6.267299999990428	Motion	{"0": false}	ResourceManagementCurator
2.9002999999647727	22.368500000027325	Motion	{"0": true}	ResourceManagementCurator
0.6152000000270164	1.384599999994407	Motion	{"0": true}	ResourceManagementCurator
1.0047000000099615	2.048699999988912	Motion	{"0": true}	ResourceManagementCurator
1.3751999999840336	3.4908999999743173	Motion	{"0": false}	ResourceManagementCurator
1.4001999999777581	3.206000000034237	Motion	{"0": false}	ResourceManagementCurator
0.5219000000238339	24.90299999999479	BrokenEnergySupply	{}	ResourceManagementCurator
3.540799999996125	12.279000000035012	Fire	{"0": false, "fromCurator": true}	ResourceManagementCurator
1.577699999984361	3.6582000000180415	Motion	{"0": false}	ResourceManagementCurator
1.3119000000187953	3.120099999989634	Motion	{"0": true}	ResourceManagementCurator
0.908100000003742	3.3250999999836495	Motion	{"0": false}	ResourceManagementCurator
0.5001000000106615	9.644900000012058	RepairedEnergySupply	{}	ResourceManagementCurator
0.49489999997831546	6.187699999998131	RepairedEnergySupply	{}	ResourceManagementCurator
1.4354999999568463	9.894200000019282	Motion	{"0": false}	ResourceManagementCurator
0.8241000000452914	2.3146999999426043	Motion	{"0": false}	ResourceManagementCurator
1.628900000014255	3.9586999999983163	Motion	{"0": false}	ResourceManagementCurator
1.9690000000309738	2.6012999999238673	Motion	{"0": false}	ResourceManagementCurator
1.6299999999773718	3.612599999996746	Motion	{"0": false}	ResourceManagementCurator
1.6176999999970576	17.236900000057176	Motion	{"0": true}	ResourceManagementCurator
1.497500000027685	20.28980000000047	Motion	{"0": false}	ResourceManagementCurator
1.7219999999724678	36.14110000000892	Motion	{"0": true}	ResourceManagementCurator
0.5737999999837484	8.567300000095202	Motion	{"0": false}	ResourceManagementCurator
3.584300000056828	34.13130000001274	Fire	{"0": true, "fromCurator": true}	ResourceManagementCurator
2.4704999999585198	3.8796999999703985	Motion	{"0": true}	ResourceManagementCurator
1.389700000004268	3.3610000000408036	Motion	{"0": false}	ResourceManagementCurator
1.0608000000047468	3.0466000000615168	Motion	{"0": true}	ResourceManagementCurator
0.9036000000151034	1.4374999999517968	Motion	{"0": true}	ResourceManagementCurator
0.8751000000302156	1.2987999999722888	Motion	{"0": false}	ResourceManagementCurator
3.059799999959978	1.9029000000045926	Motion	{"0": false}	ResourceManagementCurator
1.3411999999561885	2.5613000000248576	Motion	{"0": false}	ResourceManagementCurator
2.994699999931072	1.9395000000486107	Motion	{"0": true}	ResourceManagementCurator
0.5482000000256448	1.5649999999141073	Motion	{"0": false}	ResourceManagementCurator
1.5951000000313797	1.7993000000160464	Motion	{"0": true}	ResourceManagementCurator
0.7993000000396933	22.44200000006913	BrokenEnergySupply	{}	ResourceManagementCurator
1.32270000005974	7.553300000040508	Fire	{"0": false, "fromCurator": true}	ResourceManagementCurator
0.9359000000586093	1.7698000000336833	Motion	{"0": true}	ResourceManagementCurator
0.6190999999944324	0.8477000000084445	Motion	{"0": true}	ResourceManagementCurator
1.7862000000832268	32.16759999997976	RepairedEnergySupply	{}	ResourceManagementCurator
2.223100000037448	15.979399999991983	Motion	{"0": true}	ResourceManagementCurator
1.2194999999337597	13.402100000007522	Motion	{"0": false}	ResourceManagementCurator
1.858900000001995	13.211200000000645	Motion	{"0": true}	ResourceManagementCurator
3.000199999974029	6.708800000069459	Motion	{"0": true}	ResourceManagementCurator
1.6431999999895197	10.810600000013437	Motion	{"0": false}	ResourceManagementCurator
1.3847000000168919	8.73710000007577	Motion	{"0": false}	ResourceManagementCurator
2.4397999999337117	19.59990000000289	Motion	{"0": true}	ResourceManagementCurator
2.040499999907297	2.1600000000034925	Motion	{"0": true}	ResourceManagementCurator
0.5988999999999578	0.8467000000109692	Motion	{"0": true}	ResourceManagementCurator
1.3411999999561885	1.7874999999776264	Motion	{"0": true}	ResourceManagementCurator
2.644700000018929	54.92749999996249	Fire	{"0": true, "fromCurator": true}	ResourceManagementCurator
0.9432999999035019	1.5091999999867767	Motion	{"0": false}	ResourceManagementCurator
